image,labels
9f9c55656a4592b2.jpg,healthy
b6990974b496e89d.jpg,frog_eye_leaf_spot
d5a669c71951b64a.jpg,scab
f09fc9c098e69b61.jpg,frog_eye_leaf_spot
b193d29a6948b6da.jpg,healthy
cbd1ea80d1a586f6.jpg,frog_eye_leaf_spot
b050c98b2d9f34fa.jpg,healthy
c18597edca943b16.jpg,healthy
98679b806fc8876e.jpg,healthy
ba6197f1d0956b42.jpg,scab
84c0cf8a79d77b84.jpg,healthy
a9a1709ad9c3c8f9.jpg,frog_eye_leaf_spot
aecca8689b6287d6.jpg,healthy
bd2bd4e8c9e025ca.jpg,scab
adb5c5b70acb5244.jpg,frog_eye_leaf_spot
95bdcf7ca7520310.jpg,healthy
a1b7b18287e0ce5b.jpg,rust
b489cdeb4cb23a32.jpg,healthy
d6b4d0c0db6b0b99.jpg,rust
d24d24f0f81a37e3.jpg,scab
fcb7f48080671df0.jpg,scab
ab2130f71ffc030d.jpg,healthy
82c232bae9b36ccd.jpg,powdery_mildew
e41f12b0bd33907e.jpg,frog_eye_leaf_spot
db273ed68ae98150.jpg,powdery_mildew
a9ae78d0f3617451.jpg,healthy
c19ee3915f1d30c6.jpg,scab
d448d5b4cab7185d.jpg,frog_eye_leaf_spot
c9c4e8dfcf0a341c.jpg,powdery_mildew
faa0d0e8d9816dcd.jpg,healthy
b0fddb8b988c3d80.jpg,rust
fc8bf4f87e6a3000.jpg,healthy
b3f5b7cb8281160e.jpg,rust
c9a66ddfd4555404.jpg,powdery_mildew
f8fad7136b8a2103.jpg,rust
9c8e3773c3901b65.jpg,rust
9e6bb0c0733e33c8.jpg,rust
d893d4d5b584ac72.jpg,powdery_mildew
fed8875ead42300b.jpg,healthy
bb92c39a8bf01d51.jpg,scab
8b133905d89dbad5.jpg,scab
8f0d749f8cc01b3e.jpg,powdery_mildew
c10f784f61dc2f07.jpg,frog_eye_leaf_spot
d013280bc7ff037e.jpg,frog_eye_leaf_spot
a5dd58ca4aad21b6.jpg,scab
adbc9082db89d8cd.jpg,healthy
ad97865fc44c8cac.jpg,frog_eye_leaf_spot
e3ea5b35b2e26c08.jpg,scab
d0d4e4ecbb17e058.jpg,powdery_mildew
aae2a56987e987a1.jpg,frog_eye_leaf_spot
d5e6b780a94921d7.jpg,scab
b7b4c2dacb81cf40.jpg,frog_eye_leaf_spot
818f5a94394beb4e.jpg,scab
aa96c45a8d6319fc.jpg,healthy
a0e1929f3f0c157d.jpg,healthy
81c97e70bcc6f183.jpg,frog_eye_leaf_spot
b10bdb383c339a4b.jpg,frog_eye_leaf_spot
affb8470cab1e882.jpg,healthy
b20f9fb9f8383070.jpg,frog_eye_leaf_spot
a9f5800afc787d15.jpg,frog_eye_leaf_spot
e8a452dee2714ce6.jpg,rust
e0f0328b4f68dda5.jpg,scab
87a787abf451224b.jpg,healthy
905e6078e5d1ef0d.jpg,scab
a8ef34d3b0f14370.jpg,healthy
d89c9cda9274322f.jpg,rust
a8a6b5d4d4da32ca.jpg,rust
abe2d0879aa5c83d.jpg,frog_eye_leaf_spot
f99fc983d3656003.jpg,rust
c19f166c980d3ff0.jpg,healthy
c29d2d337c0ed2e4.jpg,scab
c8d316dca6252d6b.jpg,rust
e38ce0a19e121bfb.jpg,scab
f5b492f2cb673804.jpg,healthy
a8a4de886bdd2715.jpg,healthy
d4b02e7b27151759.jpg,rust
bac88b26d430da7b.jpg,scab
af3992496a7eb112.jpg,frog_eye_leaf_spot
b7c302cb4551b9c7.jpg,rust
982f65c46eb9c4d2.jpg,scab
d727753b28371017.jpg,scab
a8d0b5dedee87801.jpg,frog_eye_leaf_spot
e5672506b13c3d59.jpg,scab
80b3a893ed3a2f3c.jpg,scab
fa14602e235db7c9.jpg,rust
f018c8e95c5eb6c9.jpg,healthy
969cc393c3526b1e.jpg,rust
ede3c2885a30e3cd.jpg,rust
d10f693164819ff5.jpg,scab
f1f010d7d6048dfc.jpg,healthy
ab95ea9dea9e8108.jpg,scab
816d69d2153fe84b.jpg,healthy
d59d05ec4afa0b4a.jpg,scab
a23a87e34de5f218.jpg,scab
c283666b8e6b6179.jpg,healthy
c08241cfdf4f912f.jpg,frog_eye_leaf_spot
fd9e9089c059c717.jpg,scab
f01e81eb74d70371.jpg,scab
fe0f869d74c89864.jpg,rust
c1d0052f673433fb.jpg,frog_eye_leaf_spot
b0a037d5d198937e.jpg,healthy
9cc378edfc22e013.jpg,frog_eye_leaf_spot
e429cc9b99a931cb.jpg,powdery_mildew
82157fc7bc832cca.jpg,frog_eye_leaf_spot
b5e08197d9d6859a.jpg,frog_eye_leaf_spot
f7e2c2028ebda8a5.jpg,healthy
edbce0d41d602b2b.jpg,healthy
8f8de2d1928aa1cf.jpg,frog_eye_leaf_spot
c2d83e639188fc6b.jpg,scab
f48bb89795a01df0.jpg,frog_eye_leaf_spot
d0c4389cc7a8efaa.jpg,frog_eye_leaf_spot
ad6a31ada097a599.jpg,scab
c0d298a9dace33b9.jpg,healthy
d292fc82ed4172e6.jpg,frog_eye_leaf_spot
b4f40425fbd4f01b.jpg,scab
94c5db0a3762ecb8.jpg,powdery_mildew
f51490f07acb658d.jpg,healthy
9bf450372db2ac89.jpg,scab
9f7e416776c810aa.jpg,rust
be34c0cb668179a7.jpg,healthy
b4ef4b125c4901fd.jpg,healthy
84f08e4320ecfbe7.jpg,healthy
c476c9ca6f302793.jpg,healthy
b1b8d0c19a799957.jpg,scab
d48738d807f8c32f.jpg,rust
8d2f7cd0af9208ea.jpg,scab
ec9df9de548504a1.jpg,healthy
c1d8a39df0bdae01.jpg,frog_eye_leaf_spot
ab78953adc223aa5.jpg,scab
c7e003797e7e3482.jpg,healthy
d1a6ba5a1ee17b10.jpg,frog_eye_leaf_spot
839883f0d5917eea.jpg,healthy
d5e74368830ff115.jpg,scab
93bfd7d0386220f4.jpg,powdery_mildew
e3e080374b7a65e3.jpg,frog_eye_leaf_spot
fe1946598f8a36c4.jpg,healthy
d5e8964cd58ba54a.jpg,healthy
fd68ddd0880c9a9d.jpg,healthy
955f62896264dbb2.jpg,rust
9be561de7c792420.jpg,healthy
c7bf8058ce81e995.jpg,rust
f59dc1d8ced240a5.jpg,healthy
cfc087813b75c197.jpg,healthy
dfe3609dc27034b4.jpg,powdery_mildew
b7fee494408ca1ce.jpg,scab
84586bc95bd8cecc.jpg,healthy
ad908e7989ec6536.jpg,healthy
fbbc9249c7805d83.jpg,scab
91c14f1efccf81c4.jpg,frog_eye_leaf_spot
98ac649f9fa8035d.jpg,frog_eye_leaf_spot
f08f1872e639515b.jpg,healthy
e8a9d4c94abdfc02.jpg,healthy
f8a5c18a4fd423e5.jpg,healthy
ddff3aca680c5604.jpg,scab
a5a50c2566fa19db.jpg,rust
f5e297c20bca292e.jpg,healthy
c0e18cf07d1b2de9.jpg,healthy
acd092328f4e5db3.jpg,rust
fc900b4d8bbd9551.jpg,scab
909ac9e49273f16d.jpg,scab
d1d7d56a2512d964.jpg,frog_eye_leaf_spot
a890d7cb1e7df030.jpg,healthy
9c527f2a43e07a9c.jpg,healthy
a0d483a59e65a977.jpg,frog_eye_leaf_spot
86e1b785c79b1f04.jpg,scab
b0f2c7c342cc5bcc.jpg,frog_eye_leaf_spot
c0f035c0df956373.jpg,scab
911ae345db29792d.jpg,healthy
b1c8de52d58fe211.jpg,frog_eye_leaf_spot
9601c6f37f0e43e1.jpg,powdery_mildew
f1add540ca8a6f92.jpg,healthy
bd708683489d3d5d.jpg,healthy
9fb021cf11c9cb6c.jpg,scab
d8eeca049f688ed4.jpg,healthy
89965ab9a74ed0a5.jpg,healthy
ac29c3b15dd2611f.jpg,scab
aabd55a091d72d83.jpg,healthy
f4b2d64141076a7f.jpg,frog_eye_leaf_spot
b1b763762c65e062.jpg,scab
c1076633bd0947ed.jpg,rust
8db16ec38c8bc996.jpg,frog_eye_leaf_spot
8aa5ce176c934de1.jpg,healthy
e03a3fc498866acf.jpg,healthy
b4d3cb9d5d586822.jpg,healthy
a89097fa5afb011b.jpg,healthy
cc803d1f6172787e.jpg,scab
f81fcdd00ce620de.jpg,healthy
a8a5eecd95923513.jpg,powdery_mildew
a5f190a2c9d374f4.jpg,frog_eye_leaf_spot
c3fc7b08985eb511.jpg,powdery_mildew
df92f89611b41f41.jpg,healthy
d889e7af14505db8.jpg,rust
aad535b55192a59a.jpg,healthy
818a15d52bb75f0e.jpg,healthy
d0e017d5e1ca478f.jpg,healthy
821e4129b4a67fb7.jpg,frog_eye_leaf_spot
806f356a3f54872e.jpg,scab
ae718679ce60ea92.jpg,healthy
ebf060c7f7e2a120.jpg,healthy
c39d39fb81c3c2c2.jpg,frog_eye_leaf_spot
c1b6a956ad1ba9d0.jpg,healthy
d502adf64b235aa5.jpg,frog_eye_leaf_spot
88c363ae4fafa454.jpg,frog_eye_leaf_spot
f52ee9b296cb6005.jpg,scab
f4e1c6f92b2ab502.jpg,scab
f5e21d13363c1a17.jpg,powdery_mildew
a0a18afcd93b1dca.jpg,frog_eye_leaf_spot
f55a937bf00ac720.jpg,frog_eye_leaf_spot
982170c79617b776.jpg,scab
d5a69ec0488cefc5.jpg,scab
e01f503cb752e6c5.jpg,frog_eye_leaf_spot
f3d63d9cb43c8450.jpg,rust
afcf958fcaca0109.jpg,healthy
f2d5d2adc18c6986.jpg,scab
8bfa9601c837a9bc.jpg,frog_eye_leaf_spot
92d85a6ba115dccd.jpg,healthy
cb407a8f38dd6368.jpg,rust
e80584b49e725a7f.jpg,healthy
f078d760c22f8b8e.jpg,frog_eye_leaf_spot
9c8363f810aeafca.jpg,scab
aab65b60c5b6f0c2.jpg,frog_eye_leaf_spot
ec550ef05ea109de.jpg,scab
f4c97335c33c821b.jpg,frog_eye_leaf_spot
82b632b2d96b496e.jpg,healthy
84da4422ffc73b62.jpg,scab
8ce4949ec3d22bb3.jpg,healthy
f00fc13d34d0f1cd.jpg,frog_eye_leaf_spot
fd12c72b4e597806.jpg,scab
d2bd8e9c3cc8a50e.jpg,healthy
c0883b8e6e2ddf29.jpg,frog_eye_leaf_spot
fc7b8a4342e46726.jpg,healthy
dbcc7444c92437d3.jpg,rust
def0c5838e2238f5.jpg,rust
b3a4de3a40f303e3.jpg,scab
c8e129af781e7398.jpg,rust
9dc171ee311f3a09.jpg,frog_eye_leaf_spot
9e8fccf26a27a130.jpg,healthy
ff824a75588091fb.jpg,frog_eye_leaf_spot
f7a6917c9b4c5444.jpg,healthy
e2ec96a69cb6c813.jpg,healthy
8778efd080d52bca.jpg,healthy
f07ac3cb2e652075.jpg,scab
e4a99bc4619af668.jpg,frog_eye_leaf_spot
903c9f94cc961bcb.jpg,scab
a17acb4d4e962974.jpg,rust
9db34d659c134867.jpg,healthy
a8dd9f783d32c070.jpg,frog_eye_leaf_spot
f37f07157c1b5011.jpg,healthy
ad8d3d4a9cacf250.jpg,scab
df44b87eb3f89080.jpg,frog_eye_leaf_spot
f403cb7e3c3589c1.jpg,scab
fcd4816e99711837.jpg,healthy
89a8e93c633cd61d.jpg,scab
c99616e4920df4ed.jpg,powdery_mildew
96806be4dfba20ad.jpg,scab
9987460a83f7c3e6.jpg,scab
b0cf831e4977203f.jpg,healthy
d5b1993a1eb62c92.jpg,scab
b29fd0b641c01fe9.jpg,healthy
91a7ffb38048674c.jpg,powdery_mildew
cda9324eda18ad96.jpg,rust
a5b2a059695d7655.jpg,frog_eye_leaf_spot
81c973b7464f46f0.jpg,scab
f0fd90185af1aaa9.jpg,healthy
833857d06e6991f6.jpg,healthy
a1d2997748a6ad4b.jpg,healthy
ad9080dbd20bd9cf.jpg,powdery_mildew
ca903be980fe960f.jpg,frog_eye_leaf_spot
f84e938d9e1d50aa.jpg,healthy
9dce486d6e743232.jpg,scab
d26d3345bb448c73.jpg,rust
9cc5b04a036b0f7f.jpg,scab
c62f7af469264a52.jpg,scab
f82d8e95389ab269.jpg,healthy
95b6798b131b838d.jpg,scab
ec9f40a0e64d1f66.jpg,healthy
d14a26bccd72a627.jpg,powdery_mildew
dfa33cc760e46268.jpg,scab
e850cf117da33c8d.jpg,healthy
85ba78d641bd851e.jpg,scab
e0ca5e8cdf101cbb.jpg,frog_eye_leaf_spot
8219aa662e8fd59d.jpg,rust
ebd304cc782878dd.jpg,frog_eye_leaf_spot
c5fdc02a97b978c0.jpg,scab
ee983169d74b151c.jpg,scab
e885c01c0fda3ed7.jpg,scab
c46a85b46b643acf.jpg,rust
ab37412b95623ee8.jpg,powdery_mildew
b0fa91905f852e7c.jpg,frog_eye_leaf_spot
c6e3f29803fc462d.jpg,powdery_mildew
c6692e2313d9f8c9.jpg,scab
f818dccb1e85069f.jpg,healthy
94d2c39ae8f86b26.jpg,healthy
fd1dd27bc1601e44.jpg,frog_eye_leaf_spot
8bc7b160da67d225.jpg,healthy
882d092f9f76f9a0.jpg,scab
858dbe8a5a98a5f1.jpg,scab
a1d2b7d02ad45cad.jpg,healthy
b2969a8dca1bc51e.jpg,healthy
e5bb8da06acd3740.jpg,healthy
a1fd309b7a7a6860.jpg,scab
c595de0ab038abd3.jpg,scab
fcf4081e9ca09d73.jpg,healthy
ff2b8b4038bd701c.jpg,healthy
fce4c50ffccd0007.jpg,rust
be90d289c1007ff7.jpg,scab
d1719f1c1cc70e33.jpg,frog_eye_leaf_spot
d0e760cf307f5a50.jpg,scab
ff3fd02a82ad8a84.jpg,healthy
e8ad464d3b96c51c.jpg,scab
a07b0390dc9bab6d.jpg,healthy
dc982c9cff289742.jpg,healthy
9be53b86ee810e89.jpg,scab
af52f7299a250a27.jpg,healthy
fa05966e8c70d82f.jpg,frog_eye_leaf_spot
9463dd5c69222eb5.jpg,healthy
e2b687c43c71d2a9.jpg,powdery_mildew
d2cbcc4732b9ce06.jpg,frog_eye_leaf_spot
b8afa0aa8e671a17.jpg,healthy
a9b61b807a1a79ae.jpg,scab
bb45d01dda2ec43a.jpg,healthy
87a5489f1e4dc3d2.jpg,scab
acaf965e59693150.jpg,scab
c5bd1a40da5ede50.jpg,scab
bad5d0668533077a.jpg,healthy
b69ec20f073eadc0.jpg,scab
aaadd580de47ad0a.jpg,healthy
a178d097998fdb18.jpg,frog_eye_leaf_spot
e1f8e272960b5a8d.jpg,scab
8299723bc94df5a8.jpg,powdery_mildew
9f81ea811f3d3278.jpg,healthy
c5c074b96e653e2c.jpg,scab
ed72c432a99ac92d.jpg,frog_eye_leaf_spot
b4a6f252cabbc912.jpg,frog_eye_leaf_spot
99d889c9b3b2c29b.jpg,rust
db2f3e70991c2784.jpg,powdery_mildew
d4d9a0c63238cbfc.jpg,healthy
f5d2bde62d41b204.jpg,rust
aaabdb9624445d33.jpg,frog_eye_leaf_spot
dbd5258e307060fb.jpg,rust
afbc97909cc3581c.jpg,rust
a5f5431e3a64254f.jpg,powdery_mildew
d46e799638e869a8.jpg,scab
af8743fa46a09c1d.jpg,healthy
c5bd454a1372da72.jpg,frog_eye_leaf_spot
c989bf8466367c38.jpg,frog_eye_leaf_spot
d8970a626769bd4c.jpg,powdery_mildew
955a96b5a95675a0.jpg,healthy
f48bbf6d05545298.jpg,healthy
d59e3c20b064c3ef.jpg,scab
8ecad4966fa592c8.jpg,frog_eye_leaf_spot
8c2f1e0de1ba4d95.jpg,frog_eye_leaf_spot
aab5915e14fcc8e1.jpg,healthy
d689c0dfcf0a023f.jpg,scab
ae8c83b6a64554e7.jpg,rust
dde824a1949bcbd1.jpg,healthy
803f899768b5b789.jpg,rust
f1cb9811f237e078.jpg,frog_eye_leaf_spot
e4bf1fd701c805e4.jpg,scab
9ddccc001c07f9ee.jpg,scab
952d4ad449fa4d8b.jpg,scab
ab0f72a8d2b96619.jpg,frog_eye_leaf_spot
bdfd94811a303ab3.jpg,healthy
bc2b43991ba614f6.jpg,healthy
e1b8f8b158b37942.jpg,frog_eye_leaf_spot
8de3c35b3d958542.jpg,frog_eye_leaf_spot
e4b29cc86e69256d.jpg,frog_eye_leaf_spot
ee2fa0bf8550d582.jpg,healthy
f584c0c8c5e497b7.jpg,healthy
e83e87005b87655f.jpg,frog_eye_leaf_spot
a548d67d0375aa5a.jpg,frog_eye_leaf_spot
e768c2378a969cd2.jpg,scab
d8a19d97e26158dc.jpg,rust
f1a4734502f8f0f9.jpg,powdery_mildew
efa918ce08bcc3b8.jpg,healthy
81b74d197aec78d0.jpg,frog_eye_leaf_spot
a96bc2440bac99fb.jpg,scab
cec0dcc258b5435f.jpg,healthy
cec454261d87fe70.jpg,healthy
998945fcd68885bd.jpg,healthy
8f90e6bbd782c911.jpg,healthy
a5bd419e4f60947c.jpg,healthy
ff00e6605ec75887.jpg,healthy
dbc5d38e3ca1c4c2.jpg,healthy
83276333acf27d90.jpg,scab
fc3e9ca118ec4cc6.jpg,frog_eye_leaf_spot
f57eb1505ac94a29.jpg,frog_eye_leaf_spot
dfc2200d6998ef93.jpg,rust
d109b6f0b6ee6826.jpg,rust
daa264512ab3b3e5.jpg,healthy
b0e182fffb213898.jpg,healthy
b8be470ec057d178.jpg,frog_eye_leaf_spot
b435cafa2cca712c.jpg,healthy
fabdc08ac34a3f21.jpg,healthy
8865933df79a20e3.jpg,scab
f86fc1c0478abcc9.jpg,scab
fd3e84d412e996a1.jpg,healthy
c4c73e64c71ed843.jpg,powdery_mildew
93c23783c34bcb6a.jpg,healthy
b213939d2be9e0a9.jpg,rust
b4b0d4f98a459da6.jpg,scab
d43419ca8a99bfc3.jpg,healthy
de3db9d023406a5e.jpg,scab
c99a3559bd77200e.jpg,scab
8075fbf90600e5fa.jpg,powdery_mildew
a8afda90c1eaca8d.jpg,frog_eye_leaf_spot
f55aaa9462a56d89.jpg,healthy
a0e33c9d0c7792e9.jpg,rust
e8b8b887711c664f.jpg,healthy
efd43a64622b584e.jpg,healthy
ce792e35b06ab151.jpg,powdery_mildew
d7fd10fb8365d080.jpg,healthy
938b9e0d737b058c.jpg,powdery_mildew
ab44923e11b507fe.jpg,healthy
b2c894c890dfe9da.jpg,healthy
fc52e40b376d38c8.jpg,powdery_mildew
b9bf337cd22281c2.jpg,frog_eye_leaf_spot
eb8100abfd56157c.jpg,healthy
c5d23aca4fcf5700.jpg,healthy
ff72e0c755228a34.jpg,scab
88ea5295af60d477.jpg,healthy
b481dff018e7b870.jpg,healthy
dfc86b180e3ac8f8.jpg,rust
bd679565d0a692b0.jpg,healthy
f01bc1e83dc700fe.jpg,scab
e83af0198129afe7.jpg,frog_eye_leaf_spot
d9bbff3b15e02002.jpg,scab
b462d6a54f13a4b5.jpg,rust
f5cbb0059e312f15.jpg,healthy
96c49b045d38f6ab.jpg,scab
c0f82f0ec6e6ba8a.jpg,frog_eye_leaf_spot
fad8b41b8be108e5.jpg,healthy
8da7726a68d99998.jpg,powdery_mildew
9ccbc2c5d1aaf078.jpg,healthy
a09ca7d09fc3ad23.jpg,scab
949a5daa9c697253.jpg,frog_eye_leaf_spot
83427bb785643e99.jpg,rust
c1f370c2be383b85.jpg,scab
f5d2c1c8dd6c1c70.jpg,powdery_mildew
c931fa18cede0e85.jpg,scab
cc9f44613fe130c7.jpg,healthy
e290daf89d49b81e.jpg,rust
cfb54e1b11de221c.jpg,healthy
d46d2fc1b40b740f.jpg,healthy
bcfd90636aa2658a.jpg,healthy
baa5c086079eaf59.jpg,scab
f19418cfc0a47f2e.jpg,rust
dbcddab440b18356.jpg,powdery_mildew
a566da96749b9226.jpg,frog_eye_leaf_spot
b53ef014c2a2ebd1.jpg,scab
daf9635234687a64.jpg,scab
e57042c3d79749ca.jpg,healthy
bdf282578d88638d.jpg,healthy
d2dac19c8ebd2ea0.jpg,healthy
e59ed2dc91b002bb.jpg,healthy
81ebc695c197b469.jpg,frog_eye_leaf_spot
ffb4f5a00097944b.jpg,healthy
b98e74d34a3b0d4c.jpg,scab
f7e8f56d00026b5a.jpg,scab
acec9e36b0f3c218.jpg,scab
cae43d90bc105e3f.jpg,scab
de981a7f21d53303.jpg,frog_eye_leaf_spot
96299a350b35bb66.jpg,healthy
e812856784bc7bec.jpg,scab
c482355ccded6d1c.jpg,scab
a6bead715da150a4.jpg,healthy
f80c362713f4533d.jpg,powdery_mildew
c24327b37513f493.jpg,frog_eye_leaf_spot
c6316360fd56332d.jpg,frog_eye_leaf_spot
ad8084ecee24e6be.jpg,frog_eye_leaf_spot
fff071e0e4761601.jpg,scab
dca4c59705fc9ad0.jpg,healthy
9f23ef65613e8031.jpg,frog_eye_leaf_spot
8b3fd31433456a53.jpg,frog_eye_leaf_spot
c06d02d4ca4af5df.jpg,healthy
e5a1822ffe52f0a1.jpg,healthy
ae5e95b459830a6b.jpg,rust
a3b91b0417d7de81.jpg,frog_eye_leaf_spot
a0b13faf4bfa028c.jpg,powdery_mildew
f85d8e580d571d26.jpg,scab
b53cb02b1ce694ec.jpg,healthy
e856f6229f492b0d.jpg,scab
e098c2992f6aee3c.jpg,rust
918132e1f343f93e.jpg,rust
efce028787c34f84.jpg,healthy
c3a9349f134c8fc9.jpg,healthy
e31c83999fcf04ac.jpg,frog_eye_leaf_spot
b41b1fc1bc1f41b4.jpg,scab
b9aed2e02cf2be80.jpg,scab
ae61967c97658835.jpg,rust
a9f6cc1f46c8d1c1.jpg,healthy
946cddd7342d58a1.jpg,healthy
f00ff4c127d24d72.jpg,rust
bf92d1194a29ae5a.jpg,powdery_mildew
a22a4ad7999daad4.jpg,frog_eye_leaf_spot
d1e42007e8d6da6f.jpg,rust
fe59c2f00f61742c.jpg,healthy
fd38dd52948c219b.jpg,scab
81ca9a717373562d.jpg,scab
f479c0d24bd64c39.jpg,healthy
c1c34ac9b9557393.jpg,healthy
c0a89f4f60bf47a1.jpg,scab
f0709e4780d94d9f.jpg,healthy
d562e0cd2d3ed432.jpg,healthy
dea8feb100041bfd.jpg,rust
97936598ccca992e.jpg,powdery_mildew
c0323f8f2c9f309d.jpg,scab
aae492add0dce4d8.jpg,frog_eye_leaf_spot
869c8acd737cc133.jpg,healthy
ca8dfb9272be2206.jpg,frog_eye_leaf_spot
d53b5a1c21ce4576.jpg,healthy
e1c5c59d9d30e172.jpg,scab
85f0c2c0db4b4f4f.jpg,rust
c6d343ab8119ab75.jpg,powdery_mildew
e5f8ca20963bb163.jpg,frog_eye_leaf_spot
dde398009f90739e.jpg,frog_eye_leaf_spot
e0fd9ed2de40a8a8.jpg,healthy
c5ba7ada2f859241.jpg,frog_eye_leaf_spot
a93dd4251f07b15c.jpg,frog_eye_leaf_spot
b0889b9d5fc8474d.jpg,scab
ad9a57c5b087a654.jpg,powdery_mildew
e9b9e1c38b908b3a.jpg,frog_eye_leaf_spot
c7b440dc95656f92.jpg,rust
993171e1c68fc8ad.jpg,frog_eye_leaf_spot
d59f72426e2613c3.jpg,rust
9566925ec3986a9d.jpg,frog_eye_leaf_spot
d885bdbcba98219a.jpg,frog_eye_leaf_spot
b0a3901b244fe3ef.jpg,rust
a1717229cf2d5a8d.jpg,frog_eye_leaf_spot
83e1bc9ee0f07865.jpg,healthy
a0bf968f802a1f67.jpg,frog_eye_leaf_spot
86e6f9716d953444.jpg,powdery_mildew
f8c0c03ef478c9e5.jpg,scab
80af5fce149ca4f4.jpg,healthy
a3a51756d23b451b.jpg,frog_eye_leaf_spot
d295030f7d126dba.jpg,scab
aa97de4ae12351e2.jpg,healthy
ebdfd21c4b01c90d.jpg,powdery_mildew
bd06b26a9c65945e.jpg,scab
842d4a1ef21af667.jpg,frog_eye_leaf_spot
faaeda0e88d888da.jpg,healthy
f5f185a383e40ae6.jpg,rust
8b8c7565dcd0f960.jpg,healthy
f8f90721378f03c6.jpg,scab
f43ccf82c94ec3a1.jpg,healthy
b79ecc83e822c939.jpg,frog_eye_leaf_spot
afcbd7a1c090d89a.jpg,healthy
895f64725dcc3cb0.jpg,healthy
b6a596167d1a545a.jpg,rust
e88abb9f98d552c0.jpg,scab
e1f1ce50b0ad31c7.jpg,scab
90bb1102d87bfa2f.jpg,frog_eye_leaf_spot
864e65893673aba5.jpg,healthy
dbc6d4b6241925b9.jpg,healthy
cdf1098ab2db09da.jpg,rust
e0369bc15ee04dba.jpg,frog_eye_leaf_spot
ae4685bb0f787125.jpg,frog_eye_leaf_spot
809e3fc0cbac7c59.jpg,healthy
c9b087c7aa7cd2c8.jpg,rust
f4bd967a98c54984.jpg,healthy
8ab625a1b6acb396.jpg,scab
e03aac6156fd047d.jpg,scab
8687c6bca99a35d1.jpg,frog_eye_leaf_spot
b692ca85ed46c4a7.jpg,frog_eye_leaf_spot
f50da5b61a7620ad.jpg,healthy
d710eb3087f21f85.jpg,healthy
ddb4c0c80f013def.jpg,scab
901f704f717817b9.jpg,scab
8816216f6a5dcfb2.jpg,frog_eye_leaf_spot
e5ab8a338d81705f.jpg,healthy
bca7909cdb6d2530.jpg,scab
8cda19a8392f24bf.jpg,frog_eye_leaf_spot
a4fa47cf6038ab19.jpg,frog_eye_leaf_spot
ee4c323209ea4df3.jpg,healthy
89e708976d4ae51d.jpg,frog_eye_leaf_spot
aca4d4d44f061f1f.jpg,scab
ea4a254af7f840f1.jpg,healthy
a4bc8365e1e38557.jpg,rust
bbe540cf11f3c00f.jpg,healthy
e1e09656dac68acd.jpg,frog_eye_leaf_spot
c04e0fa01efae6e3.jpg,frog_eye_leaf_spot
f3910fe37014713b.jpg,frog_eye_leaf_spot
b7cdc393c29cd218.jpg,rust
c1c16eb51dc6e370.jpg,healthy
b46c9bcada8d181d.jpg,healthy
e55eca8569dc7098.jpg,scab
dd3cc0d83f87183c.jpg,scab
b2309fc375662359.jpg,scab
f468bb1136c7c51c.jpg,powdery_mildew
adbf9f14858281e5.jpg,frog_eye_leaf_spot
d9e8f5859984a879.jpg,frog_eye_leaf_spot
fddd1b2994303233.jpg,scab
d5e81fc564653833.jpg,scab
9dda4e94908b3769.jpg,frog_eye_leaf_spot
b45eca682876f0e3.jpg,frog_eye_leaf_spot
c9e135cb7455b225.jpg,rust
b84ff05dd401e6c9.jpg,scab
f7450b96ec49823b.jpg,powdery_mildew
9403f85f88de92ba.jpg,scab
96a0c949053b3ffc.jpg,scab
ee61e4a3c0176d5a.jpg,scab
a0bb9cc2616e33d5.jpg,frog_eye_leaf_spot
c495623af9b49e70.jpg,powdery_mildew
fd7d3c324c83206e.jpg,rust
c58c8bc03ec362fd.jpg,healthy
9ebe7010caaabd07.jpg,scab
b4b848dad1c1b59e.jpg,frog_eye_leaf_spot
a50fc93c6568aba9.jpg,healthy
c03bdca03fa4d275.jpg,scab
d382ef2d8332e6c4.jpg,healthy
df0f2ac26509656d.jpg,rust
af34c2f44fd43c41.jpg,healthy
d8b83090f9df0cdc.jpg,scab
80d72f999a956d86.jpg,healthy
ad91da698d70c935.jpg,rust
f9744a99d62330b5.jpg,scab
a5b37023cc3c7987.jpg,powdery_mildew
906e960e94f4d8d7.jpg,frog_eye_leaf_spot
c7703ddc214d0bce.jpg,healthy
dd9d82fc2920fa29.jpg,frog_eye_leaf_spot
d584da8a9d95a0af.jpg,healthy
bfc202874def44e8.jpg,healthy
b7ae8302ca92596f.jpg,scab
bc6880d7ffc82495.jpg,healthy
dcc53c07b8cf00f9.jpg,scab
b090dbc1cd87683f.jpg,scab
e14eded2888b1aab.jpg,frog_eye_leaf_spot
83cbdf3a6cd03606.jpg,healthy
feaec2d6c4d41458.jpg,scab
965295a64a97859f.jpg,rust
cdec64c09e0ee497.jpg,scab
aab3d2b598d2e858.jpg,rust
8181321fe6f2cf27.jpg,frog_eye_leaf_spot
9c99786a63786571.jpg,healthy
a5eaf4b51ed03d80.jpg,rust
c933888f37b9b813.jpg,healthy
898c7af839506b6d.jpg,scab
f4bc96999f1a9052.jpg,rust
f22ec5be9401b82f.jpg,scab
c3b56abdbd089660.jpg,frog_eye_leaf_spot
9743fa575080ef52.jpg,healthy
b1d203e96f4838bd.jpg,scab
